id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
450422171320721408,450422171320721408,2014-03-30 18:59:48 SA Pacific Standard Time,2014-03-30,18:59:48,-0500,1660949756,julibl_,juli.,,•Medallo city.  http://t.co/nVnPHqh3CK,in,[],['http://instagram.com/p/mL6J1piZwg/'],[],0,0,0,[],[],https://twitter.com/julibl_/status/450422171320721408,False,,0,,,,,,,,[],,,,
450422140467019776,450422140467019776,2014-03-30 18:59:41 SA Pacific Standard Time,2014-03-30,18:59:41,-0500,1949373104,inspector_f,Inspector Farándula,,Inspector Farandula – El pop estará en 360 grados en Medellín  http://t.co/H3c9kuolwt @pikerias @AndresCepeda1 @SantiCruz @juanfervelasco,es,"[{'screen_name': 'pikerias', 'name': 'luis g. sosa pike', 'id': '69078636'}, {'screen_name': 'andrescepeda1', 'name': 'andrescepeda1', 'id': '3394494484'}, {'screen_name': 'santicruz', 'name': 'santiago cruz', 'id': '40445356'}, {'screen_name': 'juanfervelasco', 'name': 'juan fernando velasco', 'id': '56039780'}]",['http://www.inspectorfarandula.com/?p=6453'],[],0,1,0,[],[],https://twitter.com/Inspector_F/status/450422140467019776,False,,0,,,,,,,,[],,,,
450422110629146624,450422110629146624,2014-03-30 18:59:34 SA Pacific Standard Time,2014-03-30,18:59:34,-0500,249194039,yulianacorreaex,Yuliana Correa Ex¨,,"Para todos aquellos que desconocen los programas y proyectos de la Alcaldía de Medellín, los invito a ver #TodosPorLaVida por Telemedellín.",es,[],[],[],0,0,1,['todosporlavida'],[],https://twitter.com/YulianaCorreaEx/status/450422110629146624,False,,0,,,,,,,,[],,,,
450422069986328576,450422069986328576,2014-03-30 18:59:24 SA Pacific Standard Time,2014-03-30,18:59:24,-0500,2369383310,nvillamusic,Nicolás Villa (Music Profile),,@KhoMha ASLYUM HPTA!!!!!!!! MEDALLO #ULTRALIVE,in,[],[],[],0,2,1,['ultralive'],[],https://twitter.com/nvillamusic/status/450422069986328576,False,,0,,,,,,,,[],,,,
450421914616745985,450421914616745985,2014-03-30 18:58:47 SA Pacific Standard Time,2014-03-30,18:58:47,-0500,118695258,carlosbares,Dalai Charlie Marlow,,En Medellín no solo no borraron los inmundos grafittis para el #WUF7 sino que los que los hacen serán  ponentes de carreta barata.,es,[],[],[],0,0,0,['wuf7'],[],https://twitter.com/carlosbares/status/450421914616745985,False,,0,,,,,,,,[],,,,
450421863773376512,450421863773376512,2014-03-30 18:58:35 SA Pacific Standard Time,2014-03-30,18:58:35,-0500,260843240,patryquiroz,𝓟𝓪𝓽𝓻𝔂𝓠𝓾𝓲𝓖𝓸,,@AlcaldiadeMed @Teleantioquia @NoticiasRCN @NoticiasCaracol A esta hora incendio en Las Palmas #Medellín,es,"[{'screen_name': 'teleantioquia', 'name': 'teleantioquia', 'id': '60619634'}, {'screen_name': 'noticiasrcn', 'name': 'noticias rcn', 'id': '35013719'}, {'screen_name': 'noticiascaracol', 'name': 'noticias caracol', 'id': '17813487'}]",[],[],0,0,1,['medellín'],[],https://twitter.com/patryquiroz/status/450421863773376512,False,,0,,,,,,,,[],,,,
450421863731441664,450387208634400769,2014-03-30 18:58:35 SA Pacific Standard Time,2014-03-30,18:58:35,-0500,767912094,ktbarbosa02,Popipi,,@BeritoAlejandro quién se va pa Medellín ?,es,[],[],[],0,0,0,[],[],https://twitter.com/ktbarbosa02/status/450421863731441664,False,,0,,,,,,,,[],,,,
450421856529821696,450421856529821696,2014-03-30 18:58:33 SA Pacific Standard Time,2014-03-30,18:58:33,-0500,327528916,duvan18quintero,Duván Quinterö,"{'type': 'Point', 'coordinates': [5.1740585, -74.5867398]}","""@BluRadioCo: Tres máquinas de Bomberos tratan de controlar incendio en cercanía de la vía Las Palmas en Medellín  http://t.co/feDJIavHxs""",es,"[{'screen_name': 'bluradioco', 'name': 'bluradio colombia', 'id': '622082899'}]",['http://Bluradio.com'],[],0,0,0,[],[],https://twitter.com/Duvan18Quintero/status/450421856529821696,False,,0,,,,,,,,[],,,,
450421775911124993,450421775911124993,2014-03-30 18:58:14 SA Pacific Standard Time,2014-03-30,18:58:14,-0500,1681309418,hugo8219,hugo tarapues,,@cesaralo nacional y millonarios lideres no nacional y medellin..don cesar,es,[],[],[],0,0,0,[],[],https://twitter.com/hugo8219/status/450421775911124993,False,,0,,,,,,,,[],,,,
450421739538104320,450421739538104320,2014-03-30 18:58:05 SA Pacific Standard Time,2014-03-30,18:58:05,-0500,622082899,bluradioco,BluRadio Colombia,,Tres máquinas de Bomberos tratan de controlar incendio en cercanía de la vía Las Palmas en Medellín  http://t.co/t8KSUih7dy,es,[],['http://Bluradio.com'],[],1,2,0,[],[],https://twitter.com/BluRadioCo/status/450421739538104320,False,,0,,,,,,,,[],,,,
