id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1090761344746434560,1090761344746434560,2019-01-30 18:59:04 SA Pacific Standard Time,2019-01-30,18:59:04,-0500,146597153,jorgegomezg_,Jorge Gómez Gallego,,Ya empezó el segundo debate de precandidatos del @PoloDemocratico a la alcaldía de Medellín. @VictorJCorreaV Javier Navarro y Carlos Ignacio Ospina presentan sus propuestas sobre salud y medio ambiente en Auditorio de @asmetrosalud y @Sintraintabaco  https://t.co/ZexNIz4CCg,es,"[{'screen_name': 'polodemocratico', 'name': 'polo democrático alternativo', 'id': '48087492'}, {'screen_name': 'victorjcorreav', 'name': 'victor correa', 'id': '303482958'}, {'screen_name': 'asmetrosalud', 'name': 'asmetrosalud', 'id': '1190575022'}, {'screen_name': 'sintraintabaco', 'name': 'sintraintabaco', 'id': '155795162'}]",[],"['https://pbs.twimg.com/media/DyMpqH7XgAAu8uK.jpg', 'https://pbs.twimg.com/media/DyMpqH2W0AIDzoJ.jpg']",0,4,6,[],[],https://twitter.com/JorgeGomezG_/status/1090761344746434560,False,,1,https://pbs.twimg.com/media/DyMpqH7XgAAu8uK.jpg,,,,,,,[],,,,
1090761322172764161,1090761322172764161,2019-01-30 18:58:59 SA Pacific Standard Time,2019-01-30,18:58:59,-0500,559659452,donaldesteban1,cogelasuave,,Ojala se me de lo de medallo ome,es,[],[],[],0,0,1,[],[],https://twitter.com/Donaldesteban1/status/1090761322172764161,False,,0,,,,,,,,[],,,,
1090761229709336576,1090593166623936513,2019-01-30 18:58:37 SA Pacific Standard Time,2019-01-30,18:58:37,-0500,2857247033,andfelipe920614,Andrés Trumpito,,"@RICARDODE8314 @melidardila @WRadioColombia Mentiras, es el peor, en Medellín y Antioquia en sus administraciones fue demagogia y farandula",es,[],[],[],0,0,1,[],[],https://twitter.com/andfelipe920614/status/1090761229709336576,False,,0,,,,,,,,"[{'screen_name': 'RICARDODE8314', 'name': 'Ricardo de Jesus', 'id': '3376072774'}, {'screen_name': 'melidardila', 'name': 'Mely', 'id': '1539538332'}, {'screen_name': 'WRadioColombia', 'name': 'W Radio Colombia', 'id': '20560294'}]",,,,
1090761172813561858,1090761172813561858,2019-01-30 18:58:23 SA Pacific Standard Time,2019-01-30,18:58:23,-0500,179780203,henrytwt,Henry Colque,,#LibertadoresxFOX @Gustavo_Cima @javitabares parece mentira que escucho que Alvaro Navarro y Jorge Da Silva sigan en Defensor. Recordando ese mítico partido en el Centenario que relataron en 2009 entre Defensor Sporting y Deportivo Independiente Medellin (4-3),es,"[{'screen_name': 'gustavo_cima', 'name': '-', 'id': '144966429'}, {'screen_name': 'javitabares', 'name': 'javier tabares', 'id': '166993075'}]",[],[],0,0,1,['libertadoresxfox'],[],https://twitter.com/Henrytwt/status/1090761172813561858,False,,0,,,,,,,,[],,,,
1090761166392049665,1090320700668346368,2019-01-30 18:58:22 SA Pacific Standard Time,2019-01-30,18:58:22,-0500,453644253,edwinpohe,Edwin Posada - Antiuribista,,"@Davidernestos14 @NoticiasUno Este tipo no es ni coherente al hablar, ya me aburrido su falta de argumentos y de todo, que lo único que conocerá será su Pereira y Medellín jajajajaja suerte provinciano jajajajaja",es,[],[],[],2,0,0,[],[],https://twitter.com/EdwinPoHe/status/1090761166392049665,False,,0,,,,,,,,"[{'screen_name': 'Davidernestos14', 'name': 'Anti-petrista', 'id': '1073721487998246920'}, {'screen_name': 'NoticiasUno', 'name': 'Noticias Uno', 'id': '79585327'}]",,,,
1090761052827144192,1090761052827144192,2019-01-30 18:57:55 SA Pacific Standard Time,2019-01-30,18:57:55,-0500,339957074,jccaperiodista,Juan Carlos Castaño Álvarez,,Defensores Públicos protestaron hoy en Medellín porque desde diciembre les deben el pago de sus salarios. Detalles hoy a las 7:30 pm en #NoticiasTM @Telemedellin,es,"[{'screen_name': 'telemedellin', 'name': 'telemedellin', 'id': '44186827'}]",[],[],0,1,0,['noticiastm'],[],https://twitter.com/Jccaperiodista/status/1090761052827144192,False,,0,,,,,,,,[],,,,
1090761009088864256,1090593166623936513,2019-01-30 18:57:44 SA Pacific Standard Time,2019-01-30,18:57:44,-0500,47025885,avestruss,Alberto Gó〽️eZ,,"@WRadioColombia Si no ser pulcro ni transparente es ser corrupto, pues es corrupto ... se sabe en Medellín",es,[],[],[],0,0,1,[],[],https://twitter.com/AVESTRUSS/status/1090761009088864256,False,,0,,,,,,,,"[{'screen_name': 'WRadioColombia', 'name': 'W Radio Colombia', 'id': '20560294'}]",,,,
1090760952625143808,1090748171054182401,2019-01-30 18:57:31 SA Pacific Standard Time,2019-01-30,18:57:31,-0500,1697647268,yvanagp,Yvanita,,"@valdaily__ Parce pero usted si viaja, un dia esta en medallo el otro en caracas el otro en bogota y el otro en plc",es,[],[],[],1,0,0,[],[],https://twitter.com/yvanagp/status/1090760952625143808,False,,0,,,,,,,,[],,,,
1090760831279734786,1090641215740174341,2019-01-30 18:57:02 SA Pacific Standard Time,2019-01-30,18:57:02,-0500,67323953,elnouribe,El No Uribe,,"@major_tom92 @MeDicenWally Yo también he hablado con gente en Medellín, porque yo si nací, crecí y he vivido en Medellín, he recorrido el 90% de los municipios de Antioquia hablando con su gente, y de 10, 8 no quieren a ese petardo",es,[],[],[],1,0,0,[],[],https://twitter.com/ElnoUribe/status/1090760831279734786,False,,0,,,,,,,,"[{'screen_name': 'major_tom92', 'name': 'Ground Control to', 'id': '864805918483124225'}, {'screen_name': 'MeDicenWally', 'name': 'Wally.', 'id': '62694426'}]",,,,
1090760725969227776,1090760011771510784,2019-01-30 18:56:37 SA Pacific Standard Time,2019-01-30,18:56:37,-0500,879444198302384128,_meeacky,🖕🏿,,@___Medellin Hahaha t’es sérieuse là j’ai fais quoi?,fr,[],[],[],1,0,0,[],[],https://twitter.com/_meeacky/status/1090760725969227776,False,,0,,,,,,,,"[{'screen_name': '___Medellin', 'name': 'Alfredo medellin', 'id': '1420242307442434052'}]",,,,
1090760664694558720,1090760664694558720,2019-01-30 18:56:22 SA Pacific Standard Time,2019-01-30,18:56:22,-0500,423750519,_poohmann_,🤑🚶‍♂️,,I gotta bad hoe that like to snort yay she like to go to Medellin 🔥🔥,en,[],[],[],0,0,0,[],[],https://twitter.com/_poohmann_/status/1090760664694558720,False,,0,,,,,,,,[],,,,
1090760519026380800,1090760011771510784,2019-01-30 18:55:47 SA Pacific Standard Time,2019-01-30,18:55:47,-0500,879444198302384128,_meeacky,🖕🏿,,@___Medellin 🤷🏾‍♂️😌,und,[],[],[],1,0,0,[],[],https://twitter.com/_meeacky/status/1090760519026380800,False,,0,,,,,,,,"[{'screen_name': '___Medellin', 'name': 'Alfredo medellin', 'id': '1420242307442434052'}]",,,,
