id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
40812022,40812022,2007-04-26 10:51:13 SA Pacific Standard Time,2007-04-26,10:51:13,-0500,732943,nataliavivas,Natalia Vivas V.,,"gente atrapada en ascensores, el tráfico está terrible.. el metro de medellín fue evacuado",es,[],[],[],0,0,0,[],[],https://twitter.com/nataliavivas/status/40812022,False,,0,,,,,,,,[],,,,
38762852,38762852,2007-04-24 19:01:16 SA Pacific Standard Time,2007-04-24,19:01:16,-0500,794808,globalvoices,Global Voices,,Colombian blogosthing reacts to the new concept of BlogTV: The Medellín blogosphere experienced a com..  http://tinyurl.com/2f3gy7,en,[],[],[],0,0,0,[],[],https://twitter.com/globalvoices/status/38762852,False,,0,,,,,,,,[],,,,
37485892,37485892,2007-04-23 17:58:27 SA Pacific Standard Time,2007-04-23,17:58:27,-0500,3943691,melimanriquer,Melissa Manrique,,yo me tengo q ir pa medellin como sea,es,[],[],[],0,0,0,[],[],https://twitter.com/melimanriquer/status/37485892,False,,0,,,,,,,,[],,,,
34828722,34828722,2007-04-21 00:14:52 SA Pacific Standard Time,2007-04-21,00:14:52,-0500,4609421,sagos,Sagos,,Estoy leyendo: “Open the window para que la mosca fly”  Premio nacional de novela de la Cámara de comercio de Medellín 2006.,es,[],[],[],0,0,0,[],[],https://twitter.com/sagos/status/34828722,False,,0,,,,,,,,[],,,,
21543811,21543811,2007-04-07 12:03:53 SA Pacific Standard Time,2007-04-07,12:03:53,-0500,2718251,andresg,londo.eth,,revisando correo desde medallo,es,[],[],[],0,0,0,[],[],https://twitter.com/andresg/status/21543811,False,,0,,,,,,,,[],,,,
20181351,20181351,2007-04-05 14:03:23 SA Pacific Standard Time,2007-04-05,14:03:23,-0500,794808,globalvoices,Global Voices,,Colombia: Celebrating Internet Week in Medellín: Noting that BlogsColombia recently organized a succe..  http://tinyurl.com/2coy58,en,[],[],[],0,0,0,[],[],https://twitter.com/globalvoices/status/20181351,False,,0,,,,,,,,[],,,,
40812022,40812022,2007-04-26 10:51:13 SA Pacific Standard Time,2007-04-26,10:51:13,-0500,732943,nataliavivas,Natalia Grant in progress...,,"gente atrapada en ascensores, el tráfico está terrible.. el metro de medellín fue evacuado",es,[],[],[],0,0,0,[],[],https://twitter.com/nataliavivas/status/40812022,False,,0,,,,,,,,[],,,,
38762852,38762852,2007-04-24 19:01:16 SA Pacific Standard Time,2007-04-24,19:01:16,-0500,794808,globalvoices,Global Voices,,Colombian blogosthing reacts to the new concept of BlogTV: The Medellín blogosphere experienced a com..  http://tinyurl.com/2f3gy7,en,[],[],[],0,0,0,[],[],https://twitter.com/globalvoices/status/38762852,False,,0,,,,,,,,[],,,,
37485892,37485892,2007-04-23 17:58:27 SA Pacific Standard Time,2007-04-23,17:58:27,-0500,3943691,melimanriquer,Melissa Manrique,,yo me tengo q ir pa medellin como sea,es,[],[],[],0,0,0,[],[],https://twitter.com/melimanriquer/status/37485892,False,,0,,,,,,,,[],,,,
34828722,34828722,2007-04-21 00:14:52 SA Pacific Standard Time,2007-04-21,00:14:52,-0500,4609421,sagos,Sagos,,Estoy leyendo: “Open the window para que la mosca fly”  Premio nacional de novela de la Cámara de comercio de Medellín 2006.,es,[],[],[],0,0,0,[],[],https://twitter.com/sagos/status/34828722,False,,0,,,,,,,,[],,,,
21543811,21543811,2007-04-07 12:03:53 SA Pacific Standard Time,2007-04-07,12:03:53,-0500,2718251,andresg,londo.eth,,revisando correo desde medallo,es,[],[],[],0,0,0,[],[],https://twitter.com/andresg/status/21543811,False,,0,,,,,,,,[],,,,
20181351,20181351,2007-04-05 14:03:23 SA Pacific Standard Time,2007-04-05,14:03:23,-0500,794808,globalvoices,Global Voices,,Colombia: Celebrating Internet Week in Medellín: Noting that BlogsColombia recently organized a succe..  http://tinyurl.com/2coy58,en,[],[],[],0,0,0,[],[],https://twitter.com/globalvoices/status/20181351,False,,0,,,,,,,,[],,,,
